,INSURANCE_FLAG,DTI,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,BANKACCOUNT_FLAG,Period_at_work,age,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage,INCOME_BASE_TYPE_2НДФЛ,INCOME_BASE_TYPE_Поступление зарплаты на счет,INCOME_BASE_TYPE_Свободная форма с печатью работодателя,INCOME_BASE_TYPE_Форма банка (без печати работодателя),CREDIT_PURPOSE_Другое,CREDIT_PURPOSE_Лечение,CREDIT_PURPOSE_Обучение,CREDIT_PURPOSE_Отпуск,CREDIT_PURPOSE_Покупка автомобиля,CREDIT_PURPOSE_Покупка бытовой техники,CREDIT_PURPOSE_Покупка земли,CREDIT_PURPOSE_Покупка мебели,CREDIT_PURPOSE_Покупка недвижимости/ строительство,CREDIT_PURPOSE_Ремонт,SEX_женский,SEX_мужской,EMPL_TYPE_вспомогательный персонал,EMPL_TYPE_менеджер высшего звена,EMPL_TYPE_менеджер по продажам,EMPL_TYPE_менеджер среднего звена,EMPL_TYPE_рабочий,EMPL_TYPE_специалист,EMPL_TYPE_торговый представитель,EMPL_SIZE_< 50,EMPL_SIZE_>250,EMPL_PROPERTY_Другое,EMPL_PROPERTY_Информационные технологии,EMPL_PROPERTY_Сельское и лесное хозяйство,EMPL_PROPERTY_Торговля,EMPL_PROPERTY_Юридические услуги,EMPL_FORM_Государственное предприятие,EMPL_FORM_ЗАО,EMPL_FORM_Иная форма,EMPL_FORM_Индивидуальный предприниматель,EMPL_FORM_ОАО,EMPL_FORM_ООО,FAMILY_STATUS_вдовец / вдова,FAMILY_STATUS_гражданский брак,FAMILY_STATUS_женат / замужем,FAMILY_STATUS_повторный брак,FAMILY_STATUS_разведен / разведена,FAMILY_STATUS_холост / не замужем
40,1,0.42,0,0,4,1.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.2222222222,0.0,0.0,0.0,0.0,0.4,2.0,3.0,42.0,5.0,1.0,0.0,8.0,66.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41,1,0.52,1,0,2,0.0,39.0,49.0,0.0,0.0,0.0,0.0,0.0,0.1333333333,1.0,2.0,0.0,0.0,0.7142857143,5.0,2.0,39.0,7.0,4.0,1.0,3.0,96.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
42,1,0.59,0,0,4,1.0,45.0,25.0,1.0,1.0,1.0,0.0,0.0,0.2045454545,0.0,0.0,0.0,0.0,0.6,3.0,2.0,35.0,5.0,1.0,1.0,5.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
43,0,0.22,2,0,4,0.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0705882353,0.0,0.0,0.0,0.0,0.2222222222,2.0,7.0,79.0,9.0,0.0,0.0,12.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
44,0,0.35,0,0,2,0.0,88.0,32.0,1.0,1.0,1.0,1.0,1.0,0.0606060606,0.0,0.0,0.0,0.0,0.4,2.0,3.0,124.0,5.0,1.0,2.0,34.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
45,0,0.47,0,0,4,0.0,23.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0319148936,0.0,1.0,1.0,0.0,0.1428571429,1.0,6.0,91.0,7.0,1.0,3.0,2.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
46,0,0.48,1,0,2,1.0,32.0,43.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,20.0,3.0,1.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
47,1,0.43,2,0,4,0.0,24.0,41.0,1.0,0.0,0.0,0.0,0.0,0.303030303,0.0,0.0,0.0,0.0,1.0,2.0,0.0,23.0,2.0,0.0,0.0,11.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
48,0,0.11,1,0,4,0.0,169.0,43.0,0.0,0.0,0.0,0.0,0.0,0.2212389381,1.0,0.0,0.0,0.0,0.3333333333,1.0,2.0,88.0,3.0,0.0,1.0,62.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
49,0,0.35,1,0,4,0.0,35.0,31.0,4.0,4.0,4.0,4.0,3.0,0.2,0.0,1.0,0.0,0.0,0.6666666667,2.0,1.0,4.0,3.0,0.0,0.0,3.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
50,1,0.36,1,0,4,0.0,33.0,29.0,1.0,1.0,1.0,1.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.5,2.0,2.0,96.0,4.0,0.0,2.0,15.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
51,1,0.42,0,1,5,0.0,98.0,38.0,1.0,1.0,0.0,0.0,0.0,0.2837837838,1.0,2.0,2.0,1.0,0.5555555556,5.0,4.0,106.0,9.0,2.0,1.0,0.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
52,1,0.25,0,0,5,0.0,85.0,46.0,1.0,1.0,1.0,1.0,1.0,0.04,0.0,0.0,0.0,0.0,0.6666666667,2.0,1.0,24.0,3.0,0.0,0.0,22.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
53,0,0.49,0,0,4,0.0,85.0,29.0,1.0,1.0,1.0,1.0,1.0,0.3333333333,0.0,0.0,0.0,0.0,0.8571428571,6.0,1.0,108.0,7.0,3.0,0.0,9.0,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
54,1,0.33,0,0,5,0.0,86.0,29.0,4.0,3.0,2.0,2.0,1.0,0.045112782,1.0,1.0,0.0,0.0,0.2727272727,3.0,8.0,127.0,11.0,1.0,2.0,4.0,94.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
55,1,0.45,0,0,4,3.0,77.0,30.0,3.0,3.0,3.0,3.0,3.0,0.2083333333,0.0,1.0,0.0,0.0,0.75,3.0,1.0,19.0,4.0,1.0,0.0,4.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
56,1,0.59,0,0,5,0.0,18.0,51.0,5.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,15.0,3.0,1.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
57,1,0.38,0,0,1,0.0,89.0,28.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,1.0,2.0,28.0,3.0,1.0,1.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
58,1,0.27,0,0,4,0.0,54.0,35.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,21.0,2.0,0.0,1.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
59,1,0.53,0,0,4,0.0,155.0,36.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666667,2.0,1.0,96.0,3.0,0.0,0.0,7.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
60,1,0.38,0,0,4,0.0,10.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,1.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61,1,0.37,2,0,6,0.0,242.0,46.0,2.0,1.0,1.0,1.0,1.0,0.0197368421,1.0,1.0,0.0,0.0,0.8571428571,6.0,1.0,149.0,7.0,4.0,1.0,3.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
62,0,0.44,0,0,5,0.0,22.0,35.0,3.0,2.0,1.0,1.0,1.0,0.3564356436,1.0,1.0,0.0,0.0,0.6666666667,4.0,2.0,65.0,6.0,0.0,0.0,5.0,89.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
63,1,0.4,1,0,4,0.0,17.0,32.0,6.0,1.0,1.0,0.0,0.0,0.0541310541,1.0,0.0,0.0,0.0,0.375,6.0,10.0,332.0,16.0,1.0,1.0,10.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
64,1,0.42,1,0,2,0.0,21.0,45.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,2.0,4.0,35.0,6.0,1.0,0.0,12.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
65,1,0.51,0,0,2,0.0,89.0,51.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
66,0,0.56,0,0,4,1.0,9.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0434782609,1.0,0.0,0.0,0.0,0.4285714286,3.0,4.0,110.0,7.0,2.0,1.0,11.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
67,1,0.59,0,0,4,1.0,46.0,26.0,0.0,0.0,0.0,0.0,0.0,0.1428571429,0.0,0.0,0.0,0.0,0.5,2.0,2.0,48.0,4.0,1.0,2.0,13.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
68,1,0.38,1,0,2,0.0,44.0,42.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,2.0,101.0,4.0,0.0,2.0,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
69,0,0.47,1,0,4,0.0,12.0,35.0,1.0,1.0,0.0,0.0,0.0,0.130952381,0.0,2.0,0.0,0.0,0.2857142857,2.0,5.0,73.0,7.0,1.0,0.0,5.0,86.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
70,0,0.2,0,0,4,0.0,46.0,26.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857,2.0,5.0,68.0,7.0,1.0,3.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
71,1,0.47,0,0,2,0.0,14.0,29.0,1.0,1.0,0.0,0.0,0.0,0.7959183673,0.0,2.0,2.0,0.0,0.6666666667,2.0,1.0,10.0,3.0,1.0,0.0,2.0,47.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
72,0,0.55,1,0,4,0.0,74.0,28.0,4.0,1.0,1.0,1.0,1.0,0.0469208211,1.0,1.0,1.0,1.0,0.2608695652,6.0,17.0,325.0,23.0,3.0,1.0,1.0,71.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
73,1,0.35,1,0,2,1.0,14.0,46.0,1.0,1.0,1.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,3.0,72.0,3.0,0.0,0.0,48.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
74,0,0.55,0,0,5,0.0,9.0,25.0,8.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,2.0,98.0,5.0,3.0,0.0,27.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
75,1,0.47,0,0,2,0.0,15.0,29.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5714285714,4.0,3.0,127.0,7.0,2.0,0.0,12.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
76,0,0.4,2,0,5,0.0,16.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0782122905,1.0,1.0,0.0,0.0,0.3333333333,2.0,4.0,165.0,6.0,1.0,2.0,4.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
77,0,0.39,1,0,2,0.0,48.0,39.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
78,1,0.49,1,0,5,0.0,10.0,27.0,2.0,2.0,0.0,0.0,0.0,0.1111111111,0.0,1.0,1.0,1.0,0.5,1.0,1.0,16.0,2.0,0.0,0.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
79,0,0.48,1,0,4,1.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2222222222,2.0,7.0,106.0,9.0,1.0,6.0,7.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
80,1,0.59,1,0,4,0.0,81.0,31.0,3.0,3.0,2.0,2.0,0.0,0.095890411,1.0,0.0,0.0,0.0,0.4166666667,5.0,7.0,132.0,12.0,3.0,4.0,6.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
81,1,0.54,1,0,4,0.0,63.0,30.0,5.0,3.0,1.0,0.0,0.0,0.2945205479,0.0,0.0,0.0,0.0,0.1111111111,1.0,8.0,103.0,9.0,1.0,0.0,18.0,95.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
82,1,0.46,0,0,4,0.0,18.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
83,1,0.25,0,0,4,0.0,84.0,26.0,3.0,2.0,2.0,1.0,0.0,0.0131578947,0.0,1.0,1.0,1.0,0.2142857143,3.0,11.0,75.0,14.0,2.0,1.0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
84,0,0.13,2,0,4,0.0,97.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
85,1,0.58,1,0,2,1.0,12.0,42.0,3.0,3.0,2.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.6,3.0,2.0,49.0,5.0,3.0,0.0,16.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
86,1,0.26,2,0,4,0.0,137.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0816326531,0.0,0.0,0.0,0.0,0.2857142857,2.0,5.0,90.0,7.0,0.0,0.0,8.0,107.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
87,1,0.4,0,0,1,0.0,6.0,28.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
88,0,0.28,0,0,4,1.0,38.0,28.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,6.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
89,0,0.35,0,0,4,0.0,62.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.375,3.0,5.0,168.0,8.0,2.0,2.0,9.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
90,0,0.48,2,0,4,0.0,34.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0340136054,0.0,0.0,0.0,0.0,0.5714285714,4.0,3.0,142.0,7.0,2.0,2.0,18.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
91,1,0.25,2,0,5,0.0,33.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,3.0,0.0,0.0,30.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
92,1,0.59,0,0,4,0.0,68.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0966767372,1.0,0.0,0.0,0.0,0.3,3.0,7.0,299.0,10.0,1.0,0.0,24.0,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
93,1,0.08,0,0,4,0.0,138.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,46.0,1.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
94,1,0.43,0,0,4,0.0,225.0,49.0,1.0,1.0,1.0,0.0,0.0,0.0224719101,0.0,0.0,0.0,0.0,0.4,4.0,6.0,174.0,10.0,2.0,2.0,14.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
95,1,0.11,2,0,5,0.0,61.0,31.0,1.0,1.0,0.0,0.0,0.0,0.23,1.0,0.0,0.0,0.0,0.4444444444,4.0,5.0,77.0,9.0,3.0,3.0,8.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
96,1,0.41,0,0,2,1.0,59.0,25.0,1.0,1.0,0.0,0.0,0.0,0.3650793651,0.0,0.0,0.0,0.0,0.5,2.0,2.0,40.0,4.0,0.0,2.0,9.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
97,1,0.46,1,0,4,0.0,135.0,34.0,2.0,2.0,0.0,0.0,0.0,0.0062893082,0.0,1.0,1.0,1.0,0.3333333333,3.0,6.0,158.0,9.0,1.0,1.0,1.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
98,1,0.31,3,0,5,0.0,34.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,5.0,5.0,132.0,10.0,2.0,1.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
